Series Name,Region,Country Name,Дружественная страна?,2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],Представительство McKinsey,Представительство Bain,Представительство BCG,Представительство Deloitte,Представительство PricewaterhouseCoopers,Представительство Ernst & Young,Представительство KPMG,Country Code
"Agriculture, forestry, and fishing, value added (% of GDP)",,Not classified,,..,..,..,..,..,,,,,,,,INX
"Agriculture, forestry, and fishing, value added (% of GDP)",,OECD members,,"1,394212053","1,348555332","1,418945204","1,407942036",..,,,,,,,,OED
"Agriculture, forestry, and fishing, value added (% of GDP)",,Other small states,,"2,057559316","2,106016839","2,449927769","2,277526202","2,02750095",,,,,,,,OSS
"Agriculture, forestry, and fishing, value added (% of GDP)",,Pacific island small states,,"15,93115336","16,49950011","18,34657716",..,..,,,,,,,,PSS
"Agriculture, forestry, and fishing, value added (% of GDP)",,Post-demographic dividend,,"1,233113235","1,178689504","1,249777772","1,260397644",..,,,,,,,,PST
"Agriculture, forestry, and fishing, value added (% of GDP)",,Pre-demographic dividend,,"17,23728885","17,77026456","20,01450478","18,42278201","17,76180058",,,,,,,,PRE
"Agriculture, forestry, and fishing, value added (% of GDP)",,Small states,,"2,647067611","2,687993891","3,132346605","2,880312393",..,,,,,,,,SST
"Agriculture, forestry, and fishing, value added (% of GDP)",,South Asia,,"16,12345164","16,48192813","18,0202265","17,1021402","16,48260035",,,,,,,,SAS
"Agriculture, forestry, and fishing, value added (% of GDP)",,South Asia (IDA & IBRD),,"16,12345164","16,48192813","18,0202265","17,1021402","16,48260035",,,,,,,,TSA
"Agriculture, forestry, and fishing, value added (% of GDP)",,Sub-Saharan Africa,,"15,65089663","16,3520755","18,26709487","17,03404668","17,33414474",,,,,,,,SSF
"Agriculture, forestry, and fishing, value added (% of GDP)",,Sub-Saharan Africa (excluding high income),,"15,66250752","16,36439129","18,27784608","17,04350293","17,34536154",,,,,,,,SSA
"Agriculture, forestry, and fishing, value added (% of GDP)",,Sub-Saharan Africa (IDA & IBRD countries),,"15,65089663","16,3520755","18,26709487","17,03404668","17,33414474",,,,,,,,TSS
"Agriculture, forestry, and fishing, value added (% of GDP)",,Upper middle income,,"6,411407173","6,525771305","7,265626914","7,008346673","6,946454316",,,,,,,,UMC
"Agriculture, forestry, and fishing, value added (% of GDP)",,World,,"3,951747402","4,013241558","4,352488799","4,304093421","4,329327392",,,,,,,,WLD
GDP (current US$),Южная Азия,Afghanistan,Да,18418860354,18904502222,20143451706,14583135237,..,,,,,,,,AFG
GDP (current US$),,Albania,,15156424062,15401826081,15162734205,17930565119,18882095518,,,,,,Есть,,ALB
GDP (current US$),Африка,Algeria,Да,174910891124,171760290068,145743722826,163472233246,191912889421,,,,,,Есть,Есть,DZA
GDP (current US$),,American Samoa,,639000000,647000000,716000000,709000000,..,,,,,,,,ASM
GDP (current US$),,Andorra,,3218419897,3155149348,2891001149,3325145407,3352032737,,,,,,,,AND
GDP (current US$),,Angola,,77792944472,69309110146,50241368244,65685435100,106713618735,Есть,,,,,Есть,Есть,AGO
GDP (current US$),,Antigua and Barbuda,,1604770370,1675403704,1416348148,1560518519,1757603704,,,,,,,,ATG
GDP (current US$),Латинская Америка,Argentina,Да,524819898587,447754686715,385540406816,487227125386,632770284409,Есть,,Есть,,,Есть,Есть,ARG
GDP (current US$),Закавказье,Armenia,Да,12457940705,13619290546,12641698594,13861409969,19502783988,,,,Есть,Есть,Есть,Есть,ARM
GDP (current US$),,Aruba,,3276187709,3395793855,2610038939,3126019385,..,,,,,,Есть,,ABW
GDP (current US$),,Australia,,1428266513154,1392218527563,1326944627877,1552703151616,1675418665067,,,,,,,,AUS
GDP (current US$),,Austria,,454991174096,444621176101,435225238000,480368403893,471400066091,,,,,,,,AUT
GDP (current US$),Закавказье,Azerbaijan,Да,47112479289,48174235294,42693000000,54825411765,78721058824,,,,Есть,Есть,Есть,Есть,AZE
GDP (current US$),,"Bahamas, The",,12653600000,13058700000,9754600000,11527600000,12897400000,,,,,,Есть,Есть,BHS
GDP (current US$),Ближний Восток,Bahrain,Да,37802005319,38653318085,34621807713,39303403989,44390820479,Есть,,,Есть,Есть,Есть,Есть,BHR
GDP (current US$),,Bangladesh,,321379163136,351238397264,373902196399,416264802185,460201000095,,,,,,Есть,Есть,BGD
GDP (current US$),,Barbados,,5097283200,5324250000,4671800000,4843800000,5637914515,,,,,,Есть,Есть,BRB
GDP (current US$),Восточная  Европа,Belarus,Да,60031163987,64410112583,61371755326,69673747132,72793457588,,,,,,Есть,Есть,BLR
GDP (current US$),,Belgium,,543299066999,535865692402,525213067068,594351961634,578604103123,,,,,,,,BEL
GDP (current US$),,Belize,,2315000000,2416500000,2080000000,2491500000,2824081836,,,,,,,,BLZ
GDP (current US$),,Benin,,14262408080,14391686309,15651545209,17690083520,17401746309,,,,,,,,BEN
GDP (current US$),,Bermuda,,7225977000,7423465000,6887147000,7127200000,7550500000,,,,,,Есть,Есть,BMU
GDP (current US$),,Bhutan,,2446867582,2535655609,2325185521,2539551327,..,,,,,,,,BTN
GDP (current US$),,Bolivia,,40287647931,40895322851,36629843806,40408208524,43068885673,,,,,,Есть,Есть,BOL
GDP (current US$),Восточная  Европа,Bosnia and Herzegovina,Да,20484048416,20482603346,20226030731,23649566069,24527507288,,,,Есть,Есть,Есть,Есть,BIH
GDP (current US$),Африка,Botswana,Да,17031943186,16725908662,14960291541,18737066307,20352322157,,,,,,Есть,Есть,BWA
GDP (current US$),Латинская Америка,Brazil,Да,1916933708404,1873288159001,1476107292037,1649622972159,1920095560995,Есть,,Есть,Есть,Есть,Есть,Есть,BRA
GDP (current US$),,British Virgin Islands,,..,..,..,..,..,,,,,,,,VGB
GDP (current US$),,Brunei Darussalam,,13567164445,13469240163,12005795915,14006497000,16681531646,,,,,,Есть,Есть,BRN
GDP (current US$),,Bulgaria,,66399602077,68911930628,70404359049,84061395658,89040398406,,,,,,,,BGR
GDP (current US$),,Burkina Faso,,15890066210,16178161666,17933606213,19737616003,18884619613,,,,,,,,BFA
GDP (current US$),,Burundi,,2667182199,2576518879,2649680261,2775798697,3073414678,,,,,,,,BDI
GDP (current US$),,Cabo Verde,,2205099509,2266752197,1878277311,2091741774,2314816792,,,,,,,,CPV
GDP (current US$),,Cambodia,,24571753582,27089390033,25872797892,26961061152,29956769529,,,,,,Есть,Есть,KHM
GDP (current US$),,Cameroon,,39973842059,39670976440,40773241212,45338285386,44341646509,,,,,,Есть,Есть,CMR
GDP (current US$),,Canada,,1725297938436,1743725183673,1647598402303,2001486745424,2139840023674,,,,,,,,CAN
GDP (current US$),,Cayman Islands,,5530178499,5941896600,5647224973,6028373541,..,,,,,,,,CYM
GDP (current US$),,Central African Republic,,2220979145,2221301351,2326720902,2516498412,2382618615,,,,,,,,CAF
GDP (current US$),,Chad,,11239167890,11314951088,10715396051,11779981332,12704149842,,,,,,,,TCD
GDP (current US$),,Channel Islands,,10422948632,10381669645,9811538462,11735662220,..,,,,,,,,CHI
GDP (current US$),,Chile,,295402646018,278493308134,254096103516,316713577509,301025249438,Есть,,Есть,,,,Есть,CHL
GDP (current US$),Восточная Азия,China,Да,13894907485399,14279968485748,14687743556970,17820459342451,17963170521080,Есть,Есть,Есть,Есть,Есть,Есть,Есть,CHN
GDP (current US$),,Colombia,,334198218101,323031701211,270150956773,318511813577,343939445259,Есть,,Есть,,,,Есть,COL
GDP (current US$),,Comoros,,1188797450,1195019531,1225039196,1296089479,1242519407,,,,,,,,COM
GDP (current US$),,"Congo, Dem. Rep.",,47568210021,51775829869,48716961865,55350968593,58065953573,,,,,,,Есть,COD
GDP (current US$),,"Congo, Rep.",,13670038020,12750338736,10483151094,13366230821,14615532210,,,,,,,Есть,COG
GDP (current US$),Латинская Америка,Costa Rica,Да,62420164965,64417670556,62395610764,64616482168,68380838316,,,Есть,,,,Есть,CRI
GDP (current US$),,Cote d'Ivoire,,58522477745,59898479821,62982768372,71811075955,70018715017,,,,,,,Есть,CIV
GDP (current US$),,Croatia,,61330483610,61329267533,57624938982,68843674641,70964606465,,,,,,,,HRV
GDP (current US$),,Cuba,,100050000000,103428000000,107352000000,..,..,,,,,,,,CUB
GDP (current US$),,Curacao,,3020388827,2995185475,2496174749,2699612458,..,,,,,,,,CUW
GDP (current US$),,Cyprus,,25597301191,25945194240,25008266159,28408064462,28439052741,,,,,,,,CYP
GDP (current US$),,Czechia,,249000540729,252548179965,245974558654,281791218507,290923534701,,,,,,,,CZE
GDP (current US$),,Denmark,,356841216410,346498737962,355222449505,398303272764,395403906582,,,,,,,,DNK
GDP (current US$),,Djibouti,,2913466732,3088853639,3181071154,3372287462,3515109075,,,,,,,,DJI
GDP (current US$),,Dominica,,"554770370,4",611537037,"504214814,8","555266666,7","612048148,1",,,,,,,,DMA
GDP (current US$),,Dominican Republic,,85555390386,88941371980,78844655833,94243426487,113641857434,Есть,,,,,,Есть,DOM
GDP (current US$),,Ecuador,,107562008000,108108009000,99291124000,106165866000,115049476000,Есть,,,,,,,ECU
GDP (current US$),Ближний Восток,"Egypt, Arab Rep.",Да,262588632527,318678815490,383817841547,424671765456,476747720365,Есть,,Есть,Есть,Есть,Есть,Есть,EGY
GDP (current US$),,El Salvador,,26020850000,26881140000,24930080000,29451240000,32488720000,,,,,,Есть,Есть,SLV
GDP (current US$),,Equatorial Guinea,,13097012124,11364133546,10099157996,12269393392,11813908448,,,,,,,,GNQ
GDP (current US$),,Eritrea,,..,..,..,..,..,,,,,,,,ERI
GDP (current US$),,Estonia,,30624720196,31081901909,31370395573,37191166152,38100812959,,,,,,,,EST
GDP (current US$),,Eswatini,,4666598024,4466214522,3982236726,4748702401,4854167638,,,,,,,,SWZ
GDP (current US$),Африка,Ethiopia,Да,84269196152,95912607970,107657734392,111261882913,126783472501,Есть,,,,,,,ETH
GDP (current US$),,Faroe Islands,,3188601035,3275684065,3248670978,3649878680,..,,,,,,,,FRO
GDP (current US$),Океания,Fiji,Да,5581425891,5481692622,4477030180,4296235428,4943248200,,,,,,,,FJI
GDP (current US$),,Finland,,275708001768,268514916973,271886077382,296387625264,280825957768,,,,,,,,FIN
GDP (current US$),,France,,2790956878747,2728870246706,2639008701648,2957879759264,2782905325625,,,,,,,,FRA
GDP (current US$),,French Polynesia,,6135116261,6022276207,5731835679,6080359305,..,,,,,,,,PYF
GDP (current US$),,Gabon,,16867326390,16874405460,15314577168,20217946921,21071739228,,,,,,,,GAB
GDP (current US$),,"Gambia, The",,1670671340,1813609679,1812170878,2038414974,2273060863,,,,,,,,GMB
GDP (current US$),,Georgia,,17596922470,17470436259,15842922533,18629365612,24605375420,,,,,,,Есть,GEO
GDP (current US$),,Germany,,3974443355020,3888226035921,3889668895300,4259934911822,4072191736090,,,,,,,,DEU
GDP (current US$),,Ghana,,67298913752,68337974419,70043095503,79156409410,72838798788,,,,,,,Есть,GHA
GDP (current US$),,Gibraltar,,..,..,..,..,..,,,,,,,,GIB
GDP (current US$),,Greece,,212049447242,205257014892,188925995937,214873879834,219065872466,,,,,,,,GRC
GDP (current US$),,Greenland,,3055791341,2997331094,3082909158,3235816195,..,,,,,,,,GRL
GDP (current US$),,Grenada,,1166514815,1213485185,1043411111,1122800000,1256413185,,,,,,,,GRD
GDP (current US$),,Guam,,6056000000,6366000000,5886000000,6123000000,..,,,,,,,,GUM
GDP (current US$),,Guatemala,,73328369926,77172313916,77715183063,86053079767,95003333381,,,,,,,Есть,GTM
GDP (current US$),,Guinea,,11857030366,13442861497,14177835841,16091817842,21227749389,,,,,,,,GIN
GDP (current US$),,Guinea-Bissau,,1504630234,1439638411,1431758232,1638517607,1633559092,,,,,,,,GNB
GDP (current US$),,Guyana,,4787637006,5173760192,5471256595,8044498801,15357537068,,,,,,,,GUY
GDP (current US$),,Haiti,,16403864521,15016090930,14508222518,20877414952,20253551885,,,,,,,,HTI
GDP (current US$),,Honduras,,24067750466,25089937109,23827859695,28488721296,31717700115,,,,,,,,HND
GDP (current US$),Восточная Азия,"Hong Kong SAR, China",Да,361731070996,363074560517,344943149590,368911387845,359838598806,,Есть,,,,,,HKG
GDP (current US$),,Hungary,,160565642984,164020460332,157227094449,182275444032,178788572068,,,,,,,,HUN
GDP (current US$),,Iceland,,26260850582,24663643102,21553080484,25552639899,27841648044,,,,,,,,ISL
GDP (current US$),Южная Азия,India,Да,2702929639862,2835606242052,2671595389576,3150306834280,3385089881935,Есть,Есть,Есть,Есть,Есть,Есть,Есть,IND
GDP (current US$),Юго-Восточная Азия,Indonesia,Да,1042271532953,1119099871386,1059054842712,1186505455721,1319100220389,Есть,Есть,Есть,,,,,IDN
GDP (current US$),Ближний Восток,"Iran, Islamic Rep.",Да,327900695066,283649531543,239735486746,359096907773,388544468140,,,,,,,,IRN
GDP (current US$),Ближний Восток,Iraq,Да,227367469034,233636097800,180924091443,207691599310,264182173793,,,,,,,,IRQ
GDP (current US$),,Ireland,,385736680797,399321701632,425852281928,504182603276,529244870223,,,,,,,,IRL
GDP (current US$),,Isle of Man,,7491654051,7314966839,6684229269,..,..,,,,,,,,IMN
GDP (current US$),Ближний Восток,Israel,Да,376691526553,402470513619,413267669232,488526545879,522033446212,,,,,,Есть,Есть,ISR
GDP (current US$),,Italy,,2091932426267,2011302198827,1897210466668,2114355756914,2010431598465,,,,,,,,ITA
GDP (current US$),Южная Америка,Jamaica,Да,15730791526,15830766372,13812421859,14657586359,17097760745,,,,,,,Есть,JAM
GDP (current US$),,Japan,,5040880939325,5117993853017,5048789595589,5005536736792,4231141201863,,,,,,,,JPN
GDP (current US$),Ближний Восток,Jordan,Да,43370860704,44503005775,43579916197,45116317042,47451499859,,,,Есть,Есть,Есть,Есть,JOR
GDP (current US$),Центральная Азия,Kazakhstan,Да,179339977517,181667185041,171082365723,197112255361,220623001967,Есть,,,Есть,Есть,Есть,Есть,KAZ
GDP (current US$),Африка,Kenya,Да,92202979941,100378435824,100657505601,109703659313,113420008179,Есть,,Есть,Есть,Есть,Есть,Есть,KEN
GDP (current US$),,Kiribati,,"196501504,2","175181684,8","177553260,1","227610034,8","223352943,2",,,,,,,,KIR
GDP (current US$),Восточная Азия,"Korea, Dem. People's Rep.",Да,..,..,..,..,..,,,,,,,,PRK
GDP (current US$),,"Korea, Rep.",,1724845615629,1651422932448,1644312785467,1810955871381,1665245538595,,,,,,,,KOR
GDP (current US$),,Kosovo,,7878762812,7899741279,7717143395,9412034299,9429156202,,,,,,,,XKX
GDP (current US$),Ближний Восток,Kuwait,Да,138202309919,136191752591,105948765156,136797422274,184558274289,Есть,,,,,,Есть,KWT
GDP (current US$),Центральная Азия,Kyrgyz Republic,Да,8271106196,8871019823,7780873259,8740681889,10930644915,,Есть,,Есть,Есть,Есть,Есть,KGZ
GDP (current US$),,Lao PDR,,18141651381,18740559554,18981800705,18827148530,15724383783,,,,,,,Есть,LAO
GDP (current US$),,Latvia,,34429023435,34343961073,34601740323,39725383601,41153912663,,,,,,,,LVA
GDP (current US$),,Lebanon,,54901519156,51605959131,31712128254,23131941557,..,,,,,,,Есть,LBN
GDP (current US$),Африка,Lesotho,Да,2556247156,2436029588,2117736528,2373416269,2553459763,,,,,,,,LSO
GDP (current US$),,Liberia,,3422754800,3319596500,3039982500,3509000000,4001047150,,,,,,,,LBR
GDP (current US$),,Libya,,76686048499,69254143968,46808208747,39798423941,45752336036,,,,,,,,LBY
GDP (current US$),,Liechtenstein,,6692618411,6436467007,6405765970,7186428783,..,,,,,,,,LIE
GDP (current US$),,Lithuania,,53751411409,54760617013,56914826861,66414994992,70334299008,,,,,,,,LTU
GDP (current US$),,Luxembourg,,71000359760,69825641851,73992591285,85506243834,82274812251,,,,,,,,LUX
GDP (current US$),,"Macao SAR, China",,55284309690,55204961000,25459685020,30123795337,21979475561,,,,,,,,MAC
GDP (current US$),Африка,Madagascar,Да,13760033283,14104664678,13051441203,14554754115,14954967604,,,,,,,,MDG
GDP (current US$),,Malawi,,9880675786,11025371147,12056108780,12602334124,13164667627,,,,,,,,MWI
GDP (current US$),Юго-Восточная Азия,Malaysia,Да,358788833525,365177744321,337339463180,372981073018,406305924656,Есть,,Есть,,,Есть,Есть,MYS
